id,centroid_lon,centroid_lat,area_m2,equivalent_diameter_m,perimeter_m,eccentricity,solidity,touches_edge,height_m,shadow_length_m,height_reason,confidence,confidence_bucket,signal_shape,signal_size,signal_separation,signal_shadow,detector_score
771,-5.948987,39.9296125,7.13,3.013,8.844,0.6395,0.9444,False,,,unavailable,0.756,high,1.0,0.6111,0.6079,0.0,
772,-5.9513818,39.9296115,4.404,2.368,6.27,0.8454,0.7241,False,,,unavailable,0.6017,medium,1.0,0.7254,0.0,0.0,
773,-5.951757,39.9296035,8.807,3.349,12.887,0.7275,0.8235,False,,,unavailable,0.6383,medium,0.6664,0.9693,0.2735,0.0,
774,-5.9496973,39.9296011,13.211,4.101,13.44,0.571,0.8873,False,,,unavailable,0.8147,high,0.9191,0.8724,0.6316,0.0,
775,-5.9487392,39.929602,10.065,3.58,11.971,0.666,0.8889,False,,,unavailable,0.7331,high,0.8826,0.7752,0.5117,0.0,
776,-5.9500059,39.9295991,3.565,2.13,5.717,0.297,1.0,False,,,unavailable,0.6498,medium,1.0,0.2715,0.6079,0.0,
777,-5.9498863,39.9296022,5.662,2.685,7.928,0.6877,0.931,False,,,unavailable,0.6594,medium,1.0,0.4278,0.4824,0.0,
778,-5.9491559,39.9295843,20.34,5.089,21.257,0.8861,0.7519,False,,,unavailable,0.2974,low,0.5657,0.0928,0.18,0.0,
779,-5.9490826,39.9295996,11.114,3.762,13.25,0.6217,0.8154,False,,,unavailable,0.7266,high,0.7955,0.8262,0.5444,0.0,
780,-5.9498515,39.9295901,14.469,4.292,13.266,0.5232,0.9583,False,,,unavailable,0.8577,high,1.0,0.7752,0.7693,0.0,
781,-5.9495813,39.9295897,12.372,3.969,11.971,0.5132,0.9672,False,,,unavailable,0.8819,high,1.0,0.9297,0.6923,0.0,
782,-5.949259,39.9295866,5.242,2.584,7.928,0.8342,0.9259,False,,,unavailable,0.6879,medium,1.0,0.6467,0.3545,0.0,
783,-5.9490036,39.9295883,9.646,3.505,10.676,0.5067,0.902,False,,,unavailable,0.7868,high,1.0,0.7333,0.5844,0.0,
784,-5.9492948,39.9295853,16.985,4.65,16.125,0.5866,0.871,False,,,unavailable,0.7138,high,0.8209,0.6764,0.6228,0.0,
785,-5.9489016,39.9295848,10.485,3.654,11.323,0.7538,0.9615,False,,,unavailable,0.8318,high,1.0,0.9013,0.5605,0.0,
786,-5.9491839,39.9295779,6.92,2.968,9.492,0.7462,0.9167,False,,,unavailable,0.7405,high,0.9652,0.7752,0.4363,0.0,
787,-5.9489549,39.9295798,13.211,4.101,12.619,0.3498,0.9692,False,,,unavailable,0.7998,high,1.0,0.7278,0.6316,0.0,
788,-5.948584,39.9295811,5.662,2.685,8.955,0.7974,0.871,False,,,unavailable,0.7206,high,0.8872,0.9001,0.3411,0.0,
789,-5.9486108,39.929568,11.953,3.901,11.592,0.5303,1.0,False,,,unavailable,0.7719,high,1.0,0.5658,0.7043,0.0,
790,-5.9513479,39.9295641,9.646,3.505,12.429,0.4314,0.8364,False,,,unavailable,0.3818,low,0.7847,0.0187,0.2613,0.0,
791,-5.9497278,39.9295656,11.114,3.762,11.323,0.5645,0.9464,False,,,unavailable,0.8611,high,1.0,0.8251,0.7304,0.0,
792,-5.9514436,39.9295609,5.871,2.734,8.197,0.8912,0.875,False,,,unavailable,0.7674,high,1.0,0.9207,0.335,0.0,
793,-5.9513797,39.9295642,6.71,2.923,10.139,0.6722,0.8889,False,,,unavailable,0.6013,medium,0.8202,0.6266,0.3133,0.0,
794,-5.9496623,39.9295566,15.727,4.475,15.461,0.5991,0.8242,False,,,unavailable,0.7283,high,0.8268,0.7244,0.614,0.0,
795,-5.9492333,39.9295613,13.42,4.134,12.508,0.3456,0.9412,False,,,unavailable,0.7425,high,1.0,0.4755,0.7006,0.0,
796,-5.9491248,39.9295599,11.743,3.867,14.719,0.8865,0.8235,False,,,unavailable,0.6347,medium,0.6812,0.9767,0.2369,0.0,
797,-5.9507464,39.9295562,6.92,2.968,8.308,0.6671,0.8462,False,,,unavailable,0.7328,high,1.0,0.8365,0.3085,0.0,
798,-5.9491059,39.9295479,4.823,2.478,7.438,0.7865,0.92,False,,,unavailable,0.5966,medium,1.0,0.1864,0.5227,0.0,
799,-5.9510467,39.9295532,34.599,6.637,33.924,0.7303,0.7112,False,,,unavailable,0.2381,low,0.3778,0.0,0.3085,0.0,
800,-5.9509884,39.9295528,37.116,6.874,29.882,0.6769,0.7867,False,,,unavailable,0.2791,low,0.5223,0.0,0.2665,0.0,
801,-5.9508168,39.9295509,9.856,3.542,10.787,0.3068,0.94,False,,,unavailable,0.8654,high,1.0,0.8381,0.7313,0.0,
802,-5.9507091,39.9295353,2.936,1.933,5.449,0.499,0.9333,False,,,unavailable,0.7226,high,1.0,0.4425,0.6699,0.0,
803,-5.9503107,39.9295333,4.404,2.368,7.012,0.6812,0.913,False,,,unavailable,0.7776,high,1.0,0.7415,0.547,0.0,
804,-5.9496945,39.9295383,6.71,2.923,9.224,0.8762,0.9412,False,,,unavailable,0.6246,medium,0.9912,0.3661,0.4431,0.0,
805,-5.9514082,39.9295255,3.145,2.001,5.717,0.8215,0.9375,False,,,unavailable,0.6836,medium,1.0,0.5298,0.4576,0.0,
806,-5.950907,39.9295232,10.275,3.617,11.055,0.5208,0.9423,False,,,unavailable,0.873,high,1.0,0.8774,0.7162,0.0,
807,-5.9490882,39.929524,14.049,4.229,12.508,0.3148,0.9853,False,,,unavailable,0.8495,high,1.0,0.7378,0.7807,0.0,
808,-5.9485736,39.9295256,2.097,1.634,4.612,0.8704,0.8333,False,,,unavailable,0.5306,medium,1.0,0.4979,0.0,0.0,
809,-5.9494836,39.9295171,21.179,5.193,20.011,0.5972,0.7594,False,,,unavailable,0.6591,medium,0.6647,0.7538,0.5577,0.0,
810,-5.9507175,39.9295085,9.017,3.388,10.787,0.6131,0.9149,False,,,unavailable,0.8503,high,0.9738,0.9481,0.6044,0.0,
811,-5.9501643,39.9295101,12.372,3.969,11.592,0.5489,1.0,False,,,unavailable,0.8625,high,1.0,0.8678,0.6923,0.0,
812,-5.9489529,39.9295108,33.551,6.536,24.322,0.6272,0.8696,False,,,unavailable,0.4252,low,0.7127,0.0,0.5052,0.0,
813,-5.9515654,39.9295059,2.097,1.634,4.154,0.6164,1.0,False,,,unavailable,0.72,high,1.0,0.5434,0.5605,0.0,
814,-5.9502232,39.9295007,37.955,6.952,24.21,0.6322,0.896,False,,,unavailable,0.511,medium,0.8137,0.0,0.6587,0.0,
815,-5.949014,39.9295015,13.211,4.101,12.887,0.4851,0.9403,False,,,unavailable,0.8358,high,0.9996,0.9757,0.4993,0.0,
816,-5.9499313,39.9295013,106.734,11.658,43.796,0.5739,0.9009,False,,,unavailable,0.4602,medium,0.6993,0.0,0.6334,0.0,
817,-5.9508374,39.9294901,15.727,4.475,16.773,0.8211,0.8065,False,,,unavailable,0.482,medium,0.7025,0.29,0.4093,0.0,
818,-5.9488242,39.9294919,2.097,1.634,4.154,0.6164,1.0,False,,,unavailable,0.5515,medium,1.0,0.0044,0.5605,0.0,
819,-5.9504033,39.9294854,18.453,4.847,18.984,0.7561,0.8224,False,,,unavailable,0.4083,low,0.6435,0.0,0.5344,0.0,
820,-5.9515564,39.9294824,12.791,4.036,12.998,0.6442,0.9385,False,,,unavailable,0.6531,medium,0.9514,0.4942,0.4539,0.0,
821,-5.9507449,39.9294818,13.63,4.166,12.776,0.4261,0.942,False,,,unavailable,0.7413,high,1.0,0.5503,0.6218,0.0,
822,-5.9503627,39.9294853,4.194,2.311,6.522,0.7753,0.9524,False,,,unavailable,0.74,high,1.0,0.7715,0.3963,0.0,
823,-5.950792,39.929475,6.71,2.923,8.733,0.3716,0.9143,False,,,unavailable,0.834,high,1.0,0.842,0.6267,0.0,
824,-5.9505706,39.9294762,3.355,2.067,6.097,0.7744,0.9412,False,,,unavailable,0.6933,medium,1.0,0.5753,0.4431,0.0,
825,-5.9505236,39.9294738,4.194,2.311,6.996,0.814,0.9091,False,,,unavailable,0.7969,high,1.0,0.7897,0.5605,0.0,
826,-5.9493385,39.9294807,6.081,2.783,8.655,0.4433,0.8788,False,,,unavailable,0.7082,high,1.0,0.6008,0.4655,0.0,
827,-5.9501843,39.9294716,9.227,3.427,10.565,0.6613,0.9362,False,,,unavailable,0.8495,high,1.0,0.9839,0.5344,0.0,
828,-5.9511779,39.9294671,5.871,2.734,9.603,0.9122,0.8485,False,,,unavailable,0.4269,low,0.8001,0.4059,0.0,0.0,
829,-5.950151,39.9294703,9.227,3.427,11.497,0.6798,0.88,False,,,unavailable,0.8122,high,0.8772,0.9489,0.5975,0.0,
830,-5.951609,39.9294764,24.954,5.637,23.926,0.829,0.8623,False,,,unavailable,0.2562,low,0.5478,0.0,0.1625,0.0,
831,-5.9493587,39.9294556,11.533,3.832,11.971,0.6726,0.9322,False,,,unavailable,0.7646,high,1.0,0.7688,0.478,0.0,
832,-5.9512463,39.9294495,10.694,3.69,12.776,0.6068,0.85,False,,,unavailable,0.764,high,0.8234,0.7548,0.702,0.0,
833,-5.9507988,39.9294545,5.033,2.531,8.291,0.7741,0.8,False,,,unavailable,0.6667,medium,0.9199,0.6677,0.3618,0.0,
834,-5.9493018,39.9294505,41.939,7.307,25.885,0.1504,0.9132,False,,,unavailable,0.5332,medium,0.7866,0.0,0.7624,0.0,
835,-5.9490346,39.9294492,2.726,1.863,5.606,0.9358,0.8667,False,,,unavailable,0.3831,low,1.0,0.0258,0.0,0.0,
836,-5.9506683,39.9294432,11.533,3.832,12.776,0.621,0.8594,False,,,unavailable,0.7645,high,0.8879,0.9028,0.478,0.0,
837,-5.9491514,39.9294368,12.372,3.969,15.036,0.7057,0.8429,False,,,unavailable,0.7305,high,0.6877,0.9962,0.516,0.0,
838,-5.948631,39.9294433,4.194,2.311,7.012,0.6846,0.9091,False,,,unavailable,0.7623,high,1.0,0.8432,0.3963,0.0,
839,-5.9494655,39.9294375,80.313,10.112,38.458,0.525,0.8949,False,,,unavailable,0.4769,medium,0.6824,0.0,0.7074,0.0,
840,-5.9506328,39.9294306,13.001,4.069,13.535,0.4807,0.8986,False,,,unavailable,0.8111,high,0.8919,0.8501,0.6753,0.0,
841,-5.9497342,39.9294361,2.516,1.79,5.354,0.7692,0.8571,False,,,unavailable,0.5298,medium,1.0,0.4954,0.0,0.0,
842,-5.9490369,39.9294271,17.405,4.707,14.876,0.4391,0.9326,False,,,unavailable,0.8103,high,0.9884,0.8233,0.5837,0.0,
843,-5.9488301,39.92943,6.5,2.877,9.871,0.8257,0.8378,False,,,unavailable,0.717,high,0.8383,0.97,0.3183,0.0,
844,-5.9507483,39.9294271,10.694,3.69,11.323,0.5028,0.9273,False,,,unavailable,0.7922,high,1.0,0.6332,0.702,0.0,
845,-5.9489813,39.9294248,14.469,4.292,12.508,0.0,1.0,False,,,unavailable,0.9088,high,1.0,0.8545,0.8535,0.0,
846,-5.9505487,39.9294189,67.521,9.272,37.653,0.7392,0.8822,False,,,unavailable,0.4122,low,0.5985,0.0,0.6008,0.0,
847,-5.9512403,39.9294208,10.485,3.654,11.971,0.6757,0.9091,False,,,unavailable,0.7284,high,0.9194,0.6672,0.5605,0.0,
848,-5.9511718,39.9294187,10.904,3.726,11.971,0.4135,0.8667,False,,,unavailable,0.8095,high,0.9562,0.9514,0.4916,0.0,
849,-5.9508286,39.9294073,4.823,2.478,6.097,0.719,0.8846,False,,,unavailable,0.7858,high,1.0,0.7918,0.5227,0.0,
850,-5.9515851,39.9294072,9.856,3.542,11.055,0.289,0.94,False,,,unavailable,0.8321,high,1.0,0.9458,0.5171,0.0,
851,-5.9491447,39.9294116,1.887,1.55,3.774,0.8356,0.8182,False,,,unavailable,0.375,low,1.0,0.0,0.0,0.0,
852,-5.9496626,39.9294011,7.13,3.013,9.112,0.6919,0.9444,False,,,unavailable,0.8105,high,1.0,0.7856,0.6079,0.0,
853,-5.9507642,39.9293997,5.871,2.734,8.197,0.7058,0.9032,False,,,unavailable,0.7979,high,1.0,0.8795,0.4737,0.0,
854,-5.9515112,39.9293819,8.388,3.268,10.787,0.7675,0.8889,False,,,unavailable,0.6799,medium,0.9058,0.8085,0.2802,0.0,
855,-5.9507843,39.9293826,8.178,3.227,11.798,0.8279,0.8125,False,,,unavailable,0.6312,medium,0.7384,0.8501,0.2838,0.0,
856,-5.9485079,39.9293739,8.178,3.227,11.893,0.8418,0.8125,False,,,unavailable,0.5814,medium,0.7266,0.587,0.4014,0.0,
857,-5.9494026,39.9293678,10.904,3.726,11.971,0.6299,0.9286,False,,,unavailable,0.8698,high,0.9562,0.9408,0.6952,0.0,
858,-5.9484689,39.9293729,11.743,3.867,13.155,0.556,0.8615,False,,,unavailable,0.7649,high,0.8527,0.9506,0.4737,0.0,
859,-5.9503554,39.9293664,5.871,2.734,7.928,0.6394,0.9655,False,,,unavailable,0.857,high,1.0,0.8724,0.6699,0.0,
860,-5.9515722,39.9293624,9.436,3.466,10.297,0.6678,0.9783,False,,,unavailable,0.8895,high,1.0,0.8992,0.7473,0.0,
861,-5.9511958,39.9293565,6.5,2.877,8.465,0.725,0.9688,False,,,unavailable,0.8459,high,1.0,0.8703,0.6367,0.0,
862,-5.9489426,39.92936,2.726,1.863,5.07,0.7297,0.9286,False,,,unavailable,0.7199,high,1.0,0.612,0.4916,0.0,
863,-5.9494354,39.9293474,14.049,4.229,14.182,0.7346,0.9178,False,,,unavailable,0.8009,high,0.8778,0.8971,0.6125,0.0,
864,-5.9517902,39.9293516,5.242,2.584,7.817,0.7645,0.9615,True,,,unavailable,0.8676,high,1.0,0.7838,0.7927,0.0,
865,-5.9496083,39.929349,10.275,3.617,11.703,0.735,0.9074,False,,,unavailable,0.8238,high,0.9428,0.9387,0.5662,0.0,
866,-5.9484549,39.9293485,6.081,2.783,10.676,0.5787,0.7073,False,,,unavailable,0.464,medium,0.6705,0.351,0.3291,0.0,
867,-5.9499684,39.9293482,68.779,9.358,34.304,0.6228,0.9266,False,,,unavailable,0.4806,medium,0.7345,0.0,0.6565,0.0,
868,-5.9506856,39.9293454,2.097,1.634,4.154,0.6164,1.0,False,,,unavailable,0.5502,medium,1.0,0.0,0.5605,0.0,
869,-5.9493623,39.9293367,25.583,5.707,19.867,0.6405,0.8714,False,,,unavailable,0.584,medium,0.8145,0.2299,0.6616,0.0,
870,-5.9517248,39.9293317,4.613,2.424,7.012,0.1223,0.9167,False,,,unavailable,0.7659,high,1.0,0.7165,0.5344,0.0,
871,-5.94855,39.9293292,13.211,4.101,12.697,0.5092,0.9265,False,,,unavailable,0.7731,high,1.0,0.6423,0.6316,0.0,
872,-5.9503207,39.9293231,9.856,3.542,10.676,0.5894,0.94,False,,,unavailable,0.8391,high,1.0,0.907,0.5781,0.0,
873,-5.9494469,39.9293227,5.662,2.685,9.129,0.8866,0.8438,False,,,unavailable,0.6507,medium,0.8538,0.7165,0.3411,0.0,
874,-5.9493873,39.9293153,4.404,2.368,6.901,0.7212,0.913,False,,,unavailable,0.6854,medium,1.0,0.6065,0.3868,0.0,
875,-5.9484119,39.9293216,13.001,4.069,13.44,0.4267,0.8986,False,,,unavailable,0.7878,high,0.9045,0.7988,0.6367,0.0,
876,-5.9517417,39.9293154,5.871,2.734,8.308,0.6565,0.9655,False,,,unavailable,0.7928,high,1.0,0.8631,0.4737,0.0,
877,-5.9485041,39.929314,11.953,3.901,12.35,0.6638,0.9344,False,,,unavailable,0.8185,high,0.9847,0.9127,0.525,0.0,
878,-5.9484492,39.9293133,12.372,3.969,12.887,0.6565,0.8676,False,,,unavailable,0.782,high,0.9362,0.8629,0.516,0.0,
879,-5.9516595,39.9293098,11.743,3.867,11.592,0.5911,0.9655,False,,,unavailable,0.5971,medium,1.0,0.0,0.7106,0.0,
880,-5.949068,39.9292918,101.492,11.368,52.577,0.4977,0.7987,False,,,unavailable,0.1982,low,0.4614,0.0,0.0806,0.0,
881,-5.9488487,39.9293081,10.065,3.58,10.408,0.3786,0.9796,False,,,unavailable,0.8718,high,1.0,0.8663,0.7236,0.0,
882,-5.9517917,39.9293003,5.242,2.584,8.733,0.908,0.8621,True,,,unavailable,0.7255,high,0.8638,0.7838,0.5013,0.0,
883,-5.9516099,39.9293014,14.469,4.292,12.508,0.0,1.0,False,,,unavailable,0.7648,high,1.0,0.3939,0.8535,0.0,
884,-5.9503617,39.9293035,6.081,2.783,9.224,0.7935,0.8529,False,,,unavailable,0.6481,medium,0.8982,0.6669,0.3291,0.0,
885,-5.949676,39.929306,79.474,10.059,41.379,0.3395,0.8498,False,,,unavailable,0.4009,low,0.5833,0.0,0.583,0.0,
886,-5.9494993,39.9292982,11.953,3.901,11.481,0.2907,1.0,False,,,unavailable,0.8847,high,1.0,0.9269,0.7043,0.0,
887,-5.948532,39.9292952,10.694,3.69,12.54,0.5589,0.8361,False,,,unavailable,0.6895,medium,0.8546,0.9326,0.2482,0.0,
888,-5.9502742,39.9292891,14.469,4.292,12.508,0.0,1.0,False,,,unavailable,0.7502,high,1.0,0.3472,0.8535,0.0,
889,-5.9513803,39.9292854,4.404,2.368,7.392,0.81,0.875,False,,,unavailable,0.5779,medium,1.0,0.2625,0.3868,0.0,
890,-5.9489807,39.9292848,17.405,4.707,16.282,0.5576,0.8646,False,,,unavailable,0.7236,high,0.825,0.7752,0.5503,0.0,
891,-5.9517337,39.9292864,5.242,2.584,8.481,0.6548,0.8929,False,,,unavailable,0.7599,high,0.9159,0.8314,0.5013,0.0,
892,-5.950795,39.9292702,9.646,3.505,10.408,0.513,0.9787,False,,,unavailable,0.7469,high,1.0,0.6057,0.5844,0.0,
893,-5.9484926,39.9292781,8.388,3.268,10.787,0.2144,0.9302,False,,,unavailable,0.698,medium,0.9058,0.5862,0.5605,0.0,
894,-5.9500961,39.9292656,11.533,3.832,11.323,0.4616,0.9649,False,,,unavailable,0.9079,high,1.0,0.9882,0.717,0.0,
895,-5.9495025,39.9292663,11.533,3.832,11.592,0.4555,0.9483,False,,,unavailable,0.8829,high,1.0,0.9494,0.676,0.0,
896,-5.9507631,39.9292617,7.759,3.143,9.871,0.6484,0.925,False,,,unavailable,0.8163,high,1.0,0.9999,0.4121,0.0,
897,-5.9492025,39.9292595,76.538,9.872,47.256,0.4377,0.8488,False,,,unavailable,0.2025,low,0.4307,0.0,0.1312,0.0,
898,-5.9506936,39.9292433,8.178,3.227,11.971,0.9092,0.8667,False,,,unavailable,0.6592,medium,0.7171,0.9649,0.2838,0.0,
899,-5.9503135,39.9292582,6.291,2.83,9.492,0.7403,0.8333,False,,,unavailable,0.6412,medium,0.8774,0.6753,0.3236,0.0,
900,-5.9498982,39.9292482,10.694,3.69,11.055,0.5056,0.9444,False,,,unavailable,0.9061,high,1.0,0.955,0.7446,0.0,
901,-5.9497051,39.9292622,10.904,3.726,13.266,0.8321,0.8667,False,,,unavailable,0.7499,high,0.7786,0.9738,0.4916,0.0,
902,-5.9487762,39.92925,9.646,3.505,10.676,0.4966,0.9388,False,,,unavailable,0.8539,high,1.0,0.9481,0.5844,0.0,
903,-5.9514035,39.9292463,10.275,3.617,11.971,0.6618,0.875,False,,,unavailable,0.7138,high,0.901,0.6965,0.5064,0.0,
904,-5.950137,39.9292451,11.953,3.901,12.508,0.2703,0.9661,False,,,unavailable,0.8408,high,0.9601,0.8743,0.664,0.0,
905,-5.9488125,39.9292378,11.743,3.867,11.765,0.5151,0.9492,False,,,unavailable,0.8941,high,1.0,0.9913,0.6699,0.0,
906,-5.9507194,39.929231,10.485,3.654,14.45,0.8121,0.7463,False,,,unavailable,0.4959,medium,0.631,0.5789,0.2507,0.0,
907,-5.9494568,39.9292315,3.355,2.067,6.159,0.7664,0.8889,False,,,unavailable,0.7261,high,1.0,0.6805,0.4431,0.0,
908,-5.9487399,39.9292341,13.001,4.069,12.887,0.3942,0.9254,False,,,unavailable,0.7725,high,0.9838,0.7881,0.5033,0.0,
909,-5.9485509,39.9292319,4.404,2.368,7.281,0.9081,0.84,False,,,unavailable,0.5667,medium,1.0,0.2267,0.3868,0.0,
910,-5.9516551,39.929224,10.694,3.69,12.54,0.7219,0.8793,False,,,unavailable,0.6923,medium,0.8546,0.6935,0.4964,0.0,
911,-5.9484147,39.9292304,66.263,9.185,40.512,0.6383,0.8208,False,,,unavailable,0.3772,low,0.5074,0.0,0.5982,0.0,
912,-5.9510161,39.9292286,2.097,1.634,4.154,0.6164,1.0,False,,,unavailable,0.5818,medium,1.0,0.1012,0.5605,0.0,
913,-5.9501347,39.9292213,5.871,2.734,9.476,0.747,0.8485,False,,,unavailable,0.6024,medium,0.8218,0.6065,0.335,0.0,
914,-5.9500862,39.9292225,10.065,3.58,11.435,0.4495,0.9057,False,,,unavailable,0.8758,high,0.9674,0.9182,0.7236,0.0,
915,-5.950979,39.9292162,3.774,2.192,5.986,0.7227,1.0,False,,,unavailable,0.7009,high,1.0,0.6252,0.4178,0.0,
916,-5.9490965,39.929212,12.372,3.969,11.592,0.5489,1.0,False,,,unavailable,0.8844,high,1.0,0.9377,0.6923,0.0,
917,-5.9490319,39.92921,32.293,6.412,24.59,0.705,0.8415,False,,,unavailable,0.4221,low,0.6711,0.0305,0.515,0.0,
918,-5.9516224,39.9292045,6.5,2.877,8.576,0.5593,0.9688,False,,,unavailable,0.8447,high,1.0,0.7912,0.7118,0.0,
919,-5.951166,39.9291923,5.242,2.584,7.928,0.8233,0.9259,False,,,unavailable,0.8036,high,1.0,0.8703,0.5013,0.0,
920,-5.9484681,39.9291887,8.807,3.349,10.408,0.5818,0.9333,False,,,unavailable,0.8332,high,1.0,0.9193,0.547,0.0,
921,-5.9509441,39.929183,7.13,3.013,9.224,0.5379,0.9189,False,,,unavailable,0.8675,high,1.0,0.9679,0.6079,0.0,
922,-5.9492288,39.9291826,12.162,3.935,13.456,0.5289,0.8923,False,,,unavailable,0.8227,high,0.8441,0.9616,0.6583,0.0,
923,-5.9490618,39.9291808,3.774,2.192,5.874,0.6124,1.0,False,,,unavailable,0.6825,medium,1.0,0.5664,0.4178,0.0,
924,-5.9484275,39.9291886,10.275,3.617,11.86,0.793,0.9074,False,,,unavailable,0.8007,high,0.918,0.9542,0.5064,0.0,
925,-5.9497506,39.9291798,10.694,3.69,11.703,0.7478,0.8947,False,,,unavailable,0.8958,high,0.9813,0.987,0.702,0.0,
926,-5.9493311,39.9291776,4.194,2.311,6.98,0.8368,0.7692,False,,,unavailable,0.6318,medium,1.0,0.4254,0.3963,0.0,
927,-5.9491895,39.9291692,8.807,3.349,11.513,0.8753,0.8571,False,,,unavailable,0.674,medium,0.8349,0.7681,0.3868,0.0,
928,-5.9517045,39.9291658,9.856,3.542,12.082,0.7056,0.8868,False,,,unavailable,0.741,high,0.8484,0.7751,0.5781,0.0,
929,-5.9516345,39.9291598,8.597,3.309,12.35,0.79,0.8367,False,,,unavailable,0.6896,medium,0.7083,0.9654,0.3915,0.0,
930,-5.9505451,39.9291645,7.549,3.1,9.871,0.594,0.9,False,,,unavailable,0.851,high,0.9736,0.964,0.5908,0.0,
931,-5.9484252,39.929161,21.179,5.193,20.42,0.8143,0.8632,False,,,unavailable,0.3626,low,0.6383,0.0,0.3944,0.0,
932,-5.950321,39.9291589,10.904,3.726,11.703,0.4234,0.8966,False,,,unavailable,0.8579,high,1.0,0.8501,0.6952,0.0,
933,-5.9492599,39.929157,10.694,3.69,12.619,0.63,0.8793,False,,,unavailable,0.7731,high,0.844,0.9649,0.4964,0.0,
934,-5.9509794,39.929155,7.13,3.013,10.692,0.616,0.8095,False,,,unavailable,0.7382,high,0.7837,0.992,0.4299,0.0,
935,-5.9484656,39.9291459,3.145,2.001,6.08,0.7774,0.8824,False,,,unavailable,0.5339,medium,1.0,0.0508,0.4576,0.0,
936,-5.9504729,39.9291498,10.694,3.69,11.971,0.6496,0.9107,False,,,unavailable,0.6374,medium,0.9378,0.4179,0.4964,0.0,
937,-5.9493429,39.9291522,15.937,4.505,14.719,0.6419,0.8941,False,,,unavailable,0.6735,medium,0.9244,0.4031,0.6429,0.0,
938,-5.9492084,39.9291524,8.388,3.268,9.76,0.3978,0.9524,False,,,unavailable,0.8154,high,1.0,0.7827,0.6267,0.0,
939,-5.9492999,39.9291421,15.098,4.384,14.434,0.6741,0.8571,False,,,unavailable,0.7429,high,0.9106,0.6578,0.6267,0.0,
940,-5.949493,39.9291828,123.719,12.551,49.67,0.5534,0.8939,False,,,unavailable,0.3331,low,0.6302,0.0,0.3096,0.0,
941,-5.9494309,39.9291297,6.5,2.877,9.649,0.8454,0.8857,False,,,unavailable,0.6084,medium,0.8774,0.5757,0.3183,0.0,
942,-5.9485115,39.9291303,10.275,3.617,11.055,0.6435,0.9423,False,,,unavailable,0.8052,high,1.0,0.8703,0.5064,0.0,
943,-5.9498044,39.929117,137.769,13.244,56.447,0.3689,0.8633,False,,,unavailable,0.4076,low,0.5434,0.0,0.6524,0.0,
944,-5.9500689,39.9291091,6.5,2.877,9.302,0.2702,0.8857,False,,,unavailable,0.7952,high,0.944,0.7751,0.6367,0.0,
945,-5.949651,39.9291185,9.227,3.427,10.297,0.5752,0.9362,False,,,unavailable,0.8148,high,1.0,0.8098,0.5975,0.0,
946,-5.9492097,39.9291156,55.778,8.427,36.024,0.6564,0.8061,False,,,unavailable,0.3426,low,0.5401,0.0,0.4481,0.0,
947,-5.9507757,39.9291156,7.339,3.057,9.27,0.8119,0.9722,False,,,unavailable,0.7957,high,1.0,0.747,0.5992,0.0,
948,-5.9504642,39.9291155,7.339,3.057,10.045,0.4657,0.875,False,,,unavailable,0.7358,high,0.9141,0.8338,0.4237,0.0,
949,-5.9501115,39.9291128,17.195,4.679,16.187,0.7967,0.8913,False,,,unavailable,0.6936,medium,0.8246,0.6111,0.619,0.0,
950,-5.9503403,39.9291031,11.953,3.901,11.86,0.5911,0.9344,False,,,unavailable,0.7857,high,1.0,0.6502,0.664,0.0,
951,-5.9483366,39.9291115,26.421,5.8,25.915,0.8939,0.7975,False,,,unavailable,0.2552,low,0.4944,0.0,0.2233,0.0,
952,-5.94841,39.9291005,12.582,4.002,12.887,0.566,0.9231,False,,,unavailable,0.7655,high,0.952,0.7956,0.5117,0.0,
953,-5.9494327,39.929098,11.323,3.797,12.602,0.4669,0.8571,False,,,unavailable,0.7693,high,0.8959,0.7044,0.6822,0.0,
954,-5.9508011,39.929092,26.841,5.846,21.13,0.2928,0.8477,False,,,unavailable,0.4381,low,0.7555,0.0,0.4954,0.0,
955,-5.9507273,39.9290906,10.275,3.617,11.971,0.7398,0.8909,False,,,unavailable,0.6995,medium,0.901,0.5911,0.5662,0.0,
956,-5.9505592,39.9290959,6.291,2.83,9.508,0.8061,0.8824,False,,,unavailable,0.7189,high,0.8744,0.7935,0.4576,0.0,
957,-5.9504556,39.9290932,7.13,3.013,9.76,0.8088,0.8947,False,,,unavailable,0.7945,high,0.9405,0.8059,0.6079,0.0,
958,-5.9492664,39.9290799,10.275,3.617,12.413,0.9041,0.8596,False,,,unavailable,0.7047,high,0.838,0.7431,0.5064,0.0,
959,-5.9509088,39.9290831,67.941,9.301,34.304,0.6685,0.9205,False,,,unavailable,0.4785,medium,0.7255,0.0,0.6606,0.0,
960,-5.950075,39.929082,15.727,4.475,16.534,0.6566,0.8152,False,,,unavailable,0.5764,medium,0.7229,0.363,0.614,0.0,
961,-5.9498649,39.929088,7.13,3.013,10.391,0.8009,0.85,False,,,unavailable,0.6484,medium,0.8297,0.7752,0.304,0.0,
962,-5.950301,39.9290836,14.259,4.261,12.887,0.2078,0.9855,False,,,unavailable,0.7836,high,1.0,0.6628,0.6448,0.0,
963,-5.9493523,39.929082,13.211,4.101,12.239,0.4627,0.9692,False,,,unavailable,0.8724,high,1.0,0.9218,0.6699,0.0,
